Measurement date,Station code,Address,Latitude,Longitude,SO2,NO2,O3,CO,PM10,PM2.5
2017-01-16 22:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.062,0.002,0.9,49.0,35.0
2017-01-16 23:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.069,0.002,1.3,48.0,31.0
2017-01-17 00:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.076,0.002,1.4,53.0,39.0
2017-01-17 01:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.077,0.002,1.5,53.0,42.0
2017-01-17 02:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.07200000000000001,0.002,1.4,56.0,43.0
2017-01-17 03:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.062,0.002,1.2,55.0,44.0
2017-01-17 04:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.061,0.002,1.2,55.0,45.0
2017-01-17 05:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.064,0.002,1.4,53.0,42.0
2017-01-17 06:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.068,0.002,1.4,53.0,45.0
2017-01-17 07:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.07,0.002,1.4,57.0,46.0
2017-01-17 08:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.057,0.002,1.1,54.0,45.0
2017-01-17 09:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.056,0.003,1.1,54.0,43.0
2017-01-17 10:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.063,0.004,1.4,60.0,46.0
2017-01-17 11:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.065,0.004,1.4,69.0,59.0
2017-01-17 12:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.064,0.006,1.1,68.0,54.0
2017-01-17 13:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.061,0.006999999999999999,0.9,64.0,51.0
2017-01-17 14:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.065,0.006,0.9,66.0,55.0
2017-01-17 15:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.008,0.076,0.004,1.0,67.0,58.0
2017-01-17 16:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.009000000000000001,0.083,0.003,1.1,88.0,72.0
2017-01-17 17:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.009000000000000001,0.08199999999999999,0.002,1.2,87.0,73.0
2017-01-17 18:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.009000000000000001,0.083,0.002,1.3,82.0,71.0
2017-01-17 19:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.008,0.076,0.002,1.1,79.0,68.0
2017-01-17 20:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.066,0.002,1.0,72.0,61.0
2017-01-17 21:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.061,0.002,0.9,67.0,56.0
2017-01-17 22:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.054000000000000006,0.002,0.7,59.0,48.0
2017-01-17 23:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.052000000000000005,0.002,0.7,53.0,42.0
2017-01-18 00:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.049,0.002,0.7,57.0,48.0
2017-01-18 01:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.033,0.009000000000000001,0.5,56.0,44.0
2017-01-18 02:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.025,0.015,0.5,58.0,46.0
2017-01-18 03:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.025,0.015,0.6,67.0,52.0
2017-01-18 04:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.033,0.01,0.8,72.0,58.0
2017-01-18 05:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.038,0.006999999999999999,0.8,80.0,66.0
2017-01-18 06:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.053,0.002,1.1,87.0,72.0
2017-01-18 07:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.075,0.002,1.5,94.0,79.0
2017-01-18 08:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.08199999999999999,0.002,1.8,90.0,77.0
2017-01-18 09:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.086,0.003,1.9,96.0,77.0
2017-01-18 10:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.086,0.003,2.0,109.0,90.0
2017-01-18 11:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.008,0.075,0.003,1.6,116.0,101.0
2017-01-18 12:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.07400000000000001,0.003,1.4,122.0,102.0
2017-01-18 13:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.07,0.003,1.5,122.0,103.0
2017-01-18 14:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.07200000000000001,0.003,1.4,124.0,107.0
2017-01-18 15:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.067,0.004,1.3,127.0,108.0
2017-01-18 16:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.057,0.006999999999999999,0.9,118.0,97.0
2017-01-18 17:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.054000000000000006,0.008,1.0,123.0,105.0
2017-01-18 18:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.039,0.016,0.9,110.0,98.0
2017-01-18 19:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.04,0.015,0.8,103.0,91.0
2017-01-18 20:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.046,0.011,0.9,95.0,83.0
2017-01-18 21:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.058,0.003,1.3,94.0,83.0
2017-01-18 22:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.051,0.004,1.0,91.0,81.0
2017-01-18 23:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.046,0.008,0.9,95.0,85.0
2017-01-19 00:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.062,0.002,1.1,99.0,88.0
2017-01-19 01:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.045,0.006999999999999999,0.9,100.0,87.0
2017-01-19 02:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.034,0.014,0.9,104.0,84.0
2017-01-19 03:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.035,0.012,0.9,103.0,81.0
2017-01-19 04:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.038,0.008,1.0,96.0,78.0
2017-01-19 05:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.048,0.003,1.1,97.0,78.0
2017-01-19 06:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.049,0.002,1.0,101.0,81.0
2017-01-19 07:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.055,0.002,1.2,101.0,82.0
2017-01-19 08:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.053,0.003,1.5,110.0,90.0
2017-01-19 09:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.051,0.006,1.2,115.0,93.0
2017-01-19 10:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.053,0.008,1.2,118.0,94.0
2017-01-19 11:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.053,0.009000000000000001,1.1,111.0,92.0
2017-01-19 12:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.055,0.012,1.0,101.0,82.0
2017-01-19 13:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.069,0.006999999999999999,1.1,95.0,80.0
2017-01-19 14:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.077,0.005,1.3,110.0,91.0
2017-01-19 15:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.076,0.005,1.2,120.0,98.0
2017-01-19 16:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.071,0.005,0.9,115.0,91.0
2017-01-19 17:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006999999999999999,0.052000000000000005,0.012,0.7,96.0,71.0
2017-01-19 18:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.051,0.011,0.7,66.0,53.0
2017-01-19 19:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.039,0.019,0.7,72.0,57.0
2017-01-19 20:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.04,0.019,0.7,68.0,57.0
2017-01-19 21:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.061,0.004,0.8,61.0,47.0
2017-01-19 22:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.066,0.002,0.9,71.0,53.0
2017-01-19 23:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.068,0.002,0.9,65.0,52.0
2017-01-20 00:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.062,0.002,0.7,66.0,49.0
2017-01-20 01:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.066,0.002,0.8,61.0,45.0
2017-01-20 02:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.066,0.002,0.8,63.0,46.0
2017-01-20 03:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.063,0.002,0.8,63.0,48.0
2017-01-20 04:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.05,0.006999999999999999,0.7,55.0,46.0
2017-01-20 05:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.028,0.02,0.5,45.0,37.0
2017-01-20 06:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.023,0.02,0.6,51.0,41.0
2017-01-20 07:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.023,0.017,0.6,64.0,50.0
2017-01-20 08:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.024,0.018000000000000002,0.6,61.0,47.0
2017-01-20 09:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.022,0.02,0.6,61.0,47.0
2017-01-20 10:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.019,0.023,0.6,64.0,56.0
2017-01-20 11:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.017,0.025,0.5,61.0,52.0
2017-01-20 12:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.018000000000000002,0.026,0.5,59.0,49.0
2017-01-20 13:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.018000000000000002,0.03,0.5,54.0,41.0
2017-01-20 14:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.018000000000000002,0.033,0.5,54.0,42.0
2017-01-20 15:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.006,0.021,0.032,0.5,54.0,42.0
2017-01-20 16:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.024,0.03,0.5,54.0,41.0
2017-01-20 17:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.026,0.026,0.5,50.0,39.0
2017-01-20 18:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.03,0.022,0.5,43.0,35.0
2017-01-20 19:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.027000000000000003,0.023,0.5,48.0,41.0
2017-01-20 20:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.027000000000000003,0.022,0.5,47.0,40.0
2017-01-20 21:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.022,0.024,0.5,44.0,35.0
2017-01-20 22:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.021,0.023,0.4,44.0,30.0
2017-01-20 23:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.022,0.021,0.5,43.0,31.0
2017-01-21 00:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.022,0.02,0.5,41.0,28.0
2017-01-21 01:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.024,0.018000000000000002,0.5,40.0,31.0
2017-01-21 02:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.022,0.02,0.5,40.0,30.0
2017-01-21 03:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.021,0.021,0.5,39.0,28.0
2017-01-21 04:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.026,0.018000000000000002,0.5,37.0,27.0
2017-01-21 05:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.002,0.039,0.004,0.7,46.0,37.0
2017-01-21 06:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.002,0.041,0.003,0.6,51.0,44.0
2017-01-21 07:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.046,0.002,0.7,50.0,43.0
2017-01-21 08:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.051,0.003,0.9,51.0,46.0
2017-01-21 09:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.053,0.004,1.0,62.0,50.0
2017-01-21 10:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.052000000000000005,0.006,1.1,70.0,57.0
2017-01-21 11:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.05,0.006999999999999999,0.9,74.0,62.0
2017-01-21 12:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.044,0.01,0.7,58.0,46.0
2017-01-21 13:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.05,0.006999999999999999,0.7,58.0,44.0
2017-01-21 14:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.047,0.006999999999999999,0.7,58.0,46.0
2017-01-21 15:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.048,0.006,0.7,59.0,50.0
2017-01-21 16:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.053,0.003,0.7,60.0,48.0
2017-01-21 17:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.056,0.002,0.9,59.0,49.0
2017-01-21 18:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.054000000000000006,0.002,0.7,53.0,44.0
2017-01-21 19:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.056,0.002,0.8,44.0,34.0
2017-01-21 20:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.057,0.002,0.7,37.0,29.0
2017-01-21 21:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.058,0.002,0.7,31.0,22.0
2017-01-21 22:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.062,0.002,0.7,32.0,21.0
2017-01-21 23:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.046,0.008,0.7,42.0,26.0
2017-01-22 00:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.016,0.025,0.6,49.0,39.0
2017-01-22 01:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.011,0.029,0.5,51.0,39.0
2017-01-22 02:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.01,0.031,0.5,47.0,35.0
2017-01-22 03:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.008,0.032,0.4,43.0,26.0
2017-01-22 04:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.008,0.032,0.3,63.0,19.0
2017-01-22 05:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.009000000000000001,0.03,0.3,100.0,12.0
2017-01-22 06:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.01,0.028,0.3,117.0,12.0
2017-01-22 07:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.01,0.028,0.3,124.0,13.0
2017-01-22 08:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.003,0.011,0.026,0.3,119.0,14.0
2017-01-22 09:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.01,0.029,0.3,88.0,14.0
2017-01-22 10:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.004,0.009000000000000001,0.03,0.3,62.0,16.0
2017-01-22 11:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.01,0.031,0.3,63.0,16.0
2017-01-22 12:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.009000000000000001,0.032,0.3,63.0,20.0
2017-01-22 13:00,101,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",37.5720164,127.0050075,0.005,0.011,0.031,0.3,64.0,17.0
